Timestamp,Latitude,Longitude,Location,Elvation,Soil_pH,Soil_moisture,Soil_Condition,Treatment(pH)/Ton/per/acr),,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,66%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.8,68%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,67%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.3,67%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,67%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,70%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.2,68%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.7,70%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,71%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.1,72%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.4,72%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,73%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.8,58%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.1,63%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.6,59%,Bad,None,,,0,,,,0,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,59%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.8,61%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8,64%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.6,61%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.7,61%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.4,63%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.3,62%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.8,61%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,65%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,62%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.6,63%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.2,62%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.6,61%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.5,64%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,61%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.5,61%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.3,63%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,64%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.8,61%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6.4,63%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,8.4,65%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,8.7,62%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.8,61%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6.3,19%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.1,19%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,8.1,19%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.7,19%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.1,19%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,8.9,19%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.9,19%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.5,18%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.2,18%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,7.3,18%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,18%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,18%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.9,83%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.9,73%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,78%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,79%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,85%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,84%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,83%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,78%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,79%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,85%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,81%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.9,80%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,65%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,80%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.9,72%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,85%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,85%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,78%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,83%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,80%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.5,74%,Bad,5.1,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,43%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,62%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.9,52%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,34%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,55%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,43%,Bad,5.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,54%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,56%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,76%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,76%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,45%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,86%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,67%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.9,56%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,54%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.5,65%,Bad,5.1,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,44%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,70%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.5,65%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,54%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,67%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,54%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,45%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,56%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.8,23%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,32%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,45%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,6,32%,Bad,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.5,21%,Bad,5.5,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,44%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,44%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.6,56%,Bad,4.6,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.5,45%,Bad,5.1,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.9,55%,Good,None,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,76%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.7,55%,Bad,4.2,,,,,,,,,,,
12/7/2022,6.0329,80.2168,Galle,8m,5.5,78%,Bad,5.1,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,66%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,78%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,65%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,45%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,43%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,78%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,68%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,88%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,55%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6,54%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.8,56%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6,54%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.5,33%,Bad,5.1,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,32%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,32%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,43%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,55%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.8,65%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,76%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,46%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,66%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,56%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,67%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.8,78%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.8,54%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.5,54%,Bad,5.1,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,34%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,54%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,34%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,56%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6,77%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,89%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6,67%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,76%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,53%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,45%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.5,64%,Bad,5.1,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.8,56%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,64%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,54%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6,65%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.3,54%,Bad,6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6,45%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.1,66%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,65%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.5,67%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,66%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,55%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.8,54%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,4.7,78%,Bad,8.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.3,66%,Bad,6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,7.5,55%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.8,34%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,7.3,34%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.4,23%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,4.7,23%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5,42%,Bad,7.3,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5,34%,Bad,7.3,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,56%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,67%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,4.7,66%,Bad,8.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,77%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.4,65%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6,45%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5,54%,Bad,7.3,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.5,44%,Bad,5.1,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.9,56%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.7,67%,Bad,4.2,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,4.6,76%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.7,65%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,4.8,65%,Bad,8.3,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5,87%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.3,67%,Bad,6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,7.1,76%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,87%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5.6,66%,Bad,4.6,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,4.7,76%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,7.2,67%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.6,88%,Bad,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,5,77%,Bad,7.3,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.4,67%,Good,None,,,,,,,,,,,
12/10/2022,6.0329,80.2168,Galle,8m,6.2,65%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.9,56%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6,65%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.7,66%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.1,54%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.2,45%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.1,54%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.7,55%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.4,56%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.8,77%,Bad,8.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.6,66%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.6,56%,Bad,4.6,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.3,45%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5,34%,Bad,7.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.6,55%,Bad,4.6,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.4,34%,Bad,5.5,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.9,45%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.6,54%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.8,65%,Bad,8.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.8,56%,Bad,8.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.2,45%,Bad,6.4,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.9,45%,Bad,7.7,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.4,34%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.1,44%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.7,56%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6,35%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.5,34%,Bad,5.1,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.8,45%,Bad,8.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.3,87%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.8,66%,Bad,8.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.2,55%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5,65%,Bad,7.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.6,43%,Bad,4.6,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.8,65%,Bad,8.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.3,44%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.7,34%,Bad,4.2,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.7,23%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.5,24%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.4,43%,Bad,5.5,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.9,53%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7,32%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.1,23%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.4,66%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.8,46%,Bad,8.3,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7,67%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.6,47%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7,76%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.1,76%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.2,65%,Bad,6.4,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.1,65%,Bad,6.9,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.4,45%,Bad,5.5,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.7,45%,Bad,4.2,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.7,67%,Bad,4.2,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.1,75%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.9,65%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.8,76%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.9,76%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.2,87%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.6,87%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,3.7,66%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.4,55%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.4,45%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.8,45%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.2,43%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.3,55%,Bad,6,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.1,44%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,9.7,34%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7,54%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.4,34%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.7,54%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.9,55%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.9,56%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.2,44%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,9,78%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.9,66%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.7,67%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.5,65%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,9.9,76%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6.5,65%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8,76%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,3.7,56%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.5,77%,Bad,5.1,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,9.3,65%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6,55%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.4,44%,Bad,,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,3.8,56%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.8,54%,Good,3.7,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.5,43%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,3.5,54%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,6,65%,Good,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.5,76%,Bad,5.1,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.6,87%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,5.6,79%,Bad,4.6,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.3,76%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,3.8,66%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,8.9,45%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,3.8,45%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,4.2,56%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,7.7,45%,Bad,None,,,,,,,,,,,
12/13/2022,6.0329,80.2168,Galle,8m,9.4,44%,Bad,None,,,,,,,,,,,
